timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680412783102,580,/pay,200,OK,traffic distribution gojek 1-89,text,true,,19176,179,4,4,https://api-staging-builder.engineer.ai/configurations,330,0,0
1680412783314,586,/voucher,200,OK,traffic distribution gojek 1-88,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,342,0,0
1680412783026,1042,/destination,200,OK,traffic distribution gojek 1-90,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,797,0,493
1680412783656,590,/scheduled,200,OK,traffic distribution gojek 1-86,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,342,0,0
1680412784069,362,/pickup-location,200,OK,traffic distribution gojek 1-90,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,344,0,0
1680412783901,564,/payment-methods,200,OK,traffic distribution gojek 1-88,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,320,0,0
1680412784432,369,/choose-vehicle,200,OK,traffic distribution gojek 1-90,text,true,,19176,179,1,1,https://api-staging-builder.engineer.ai/configurations,352,0,0
1680412784802,351,/voucher,200,OK,traffic distribution gojek 1-90,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,350,0,0
1680412785153,312,/payment-methods,200,OK,traffic distribution gojek 1-90,text,true,,19176,179,2,2,https://api-staging-builder.engineer.ai/configurations,310,0,0
1680412785018,1106,/top-up,200,OK,traffic distribution gojek 1-92,text,true,,19176,179,1,1,https://api-staging-builder.engineer.ai/configurations,854,0,517
1680412786125,602,/pay,200,OK,traffic distribution gojek 1-92,text,true,,19169,179,1,1,https://api-staging-builder.engineer.ai/configurations,343,0,0
1680412786727,571,/destination,200,OK,traffic distribution gojek 1-92,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,319,0,0
1680412787298,679,/pickup-location,200,OK,traffic distribution gojek 1-92,text,true,,19176,179,2,2,https://api-staging-builder.engineer.ai/configurations,405,0,0
1680412787028,1121,/top-up,200,OK,traffic distribution gojek 1-94,text,true,,19176,179,2,2,https://api-staging-builder.engineer.ai/configurations,870,0,529
1680412787978,570,/choose-vehicle,200,OK,traffic distribution gojek 1-92,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,315,0,0
1680412788149,593,/pay,200,OK,traffic distribution gojek 1-94,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,338,0,0
1680412788549,598,/voucher,200,OK,traffic distribution gojek 1-92,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,347,0,0
1680412788744,567,/destination,200,OK,traffic distribution gojek 1-94,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,316,0,0
1680412789148,569,/payment-methods,200,OK,traffic distribution gojek 1-92,text,true,,19169,179,3,3,https://api-staging-builder.engineer.ai/configurations,318,0,0
1680412789311,601,/pickup-location,200,OK,traffic distribution gojek 1-94,text,true,,19169,179,2,2,https://api-staging-builder.engineer.ai/configurations,350,0,0
1680412789023,1093,/destination,200,OK,traffic distribution gojek 1-96,text,true,,19169,179,3,3,https://api-staging-builder.engineer.ai/configurations,840,0,506
1680412789913,573,/choose-vehicle,200,OK,traffic distribution gojek 1-94,text,true,,19182,179,3,3,https://api-staging-builder.engineer.ai/configurations,318,0,0
1680412790117,583,/pickup-location,200,OK,traffic distribution gojek 1-96,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,323,0,0
1680412790487,678,/voucher,200,OK,traffic distribution gojek 1-94,text,true,,19169,179,4,4,https://api-staging-builder.engineer.ai/configurations,428,0,0
1680412790019,1156,/top-up,200,OK,traffic distribution gojek 1-97,text,true,,19176,179,4,4,https://api-staging-builder.engineer.ai/configurations,906,0,510
1680412790701,607,/choose-vehicle,200,OK,traffic distribution gojek 1-96,text,true,,19169,179,4,4,https://api-staging-builder.engineer.ai/configurations,354,0,0
1680412791166,580,/payment-methods,200,OK,traffic distribution gojek 1-94,text,true,,19176,179,4,4,https://api-staging-builder.engineer.ai/configurations,331,0,0
1680412791176,579,/pay,200,OK,traffic distribution gojek 1-97,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,337,0,0
1680412791309,577,/voucher,200,OK,traffic distribution gojek 1-96,text,true,,19175,179,2,2,https://api-staging-builder.engineer.ai/configurations,320,0,0
1680412791031,1112,/destination,200,OK,traffic distribution gojek 1-98,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,855,0,510
1680412791887,578,/payment-methods,200,OK,traffic distribution gojek 1-96,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,332,0,0
1680412792144,566,/pickup-location,200,OK,traffic distribution gojek 1-98,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,312,0,0
1680412792465,571,/history,200,OK,traffic distribution gojek 1-96,text,true,,19176,179,4,4,https://api-staging-builder.engineer.ai/configurations,324,0,0
1680412792025,1110,/top-up,200,OK,traffic distribution gojek 1-99,text,true,,19169,179,4,4,https://api-staging-builder.engineer.ai/configurations,857,0,518
1680412792710,566,/choose-vehicle,200,OK,traffic distribution gojek 1-98,text,true,,19176,179,4,4,https://api-staging-builder.engineer.ai/configurations,311,0,0
1680412793037,583,/ongoing,200,OK,traffic distribution gojek 1-96,text,true,,19169,179,4,4,https://api-staging-builder.engineer.ai/configurations,334,0,0
1680412793136,572,/pay,200,OK,traffic distribution gojek 1-99,text,true,,19176,179,4,4,https://api-staging-builder.engineer.ai/configurations,321,0,0
1680412793276,652,/voucher,200,OK,traffic distribution gojek 1-98,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,404,0,0
1680412793018,1111,/destination,200,OK,traffic distribution gojek 1-100,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,866,0,501
1680412793621,581,/scheduled,200,OK,traffic distribution gojek 1-96,text,true,,19176,179,3,3,https://api-staging-builder.engineer.ai/configurations,337,0,0
1680412793928,596,/payment-methods,200,OK,traffic distribution gojek 1-98,text,true,,19176,179,2,2,https://api-staging-builder.engineer.ai/configurations,338,0,0
1680412794129,588,/pickup-location,200,OK,traffic distribution gojek 1-100,text,true,,19176,179,1,1,https://api-staging-builder.engineer.ai/configurations,341,0,0
1680412794718,549,/choose-vehicle,200,OK,traffic distribution gojek 1-100,text,true,,19176,179,1,1,https://api-staging-builder.engineer.ai/configurations,306,0,0
1680412795267,585,/voucher,200,OK,traffic distribution gojek 1-100,text,true,,19176,179,1,1,https://api-staging-builder.engineer.ai/configurations,336,0,0
1680412795852,545,/payment-methods,200,OK,traffic distribution gojek 1-100,text,true,,19176,179,1,1,https://api-staging-builder.engineer.ai/configurations,299,0,0
